States,1,2,3,4,5,6,7,8,9
1,0.6871584699453552,0.13524590163934427,0.012295081967213115,0.0546448087431694,0.01366120218579235,0.004098360655737705,0.045081967213114756,0.009562841530054645,0.03825136612021858
2,0.12457337883959044,0.4863481228668942,0.08532423208191127,0.040955631399317405,0.032423208191126277,0.01877133105802048,0.09897610921501707,0.011945392491467578,0.10068259385665529
3,0.0367816091954023,0.1103448275862069,0.47586206896551725,0.04827586206896552,0.04597701149425287,0.06436781609195402,0.08735632183908046,0.041379310344827586,0.0896551724137931
4,0.12406947890818859,0.04466501240694789,0.04218362282878412,0.5707196029776674,0.01488833746898263,0.08188585607940446,0.05707196029776675,0.02481389578163772,0.03970223325062035
5,0.017857142857142856,0.07738095238095238,0.08333333333333333,0.020833333333333332,0.5476190476190477,0.03571428571428571,0.08928571428571429,0.050595238095238096,0.07738095238095238
6,0.02932551319648094,0.06158357771260997,0.07917888563049853,0.07331378299120235,0.05865102639296188,0.530791788856305,0.03519061583577713,0.05278592375366569,0.07917888563049853
7,0.07563025210084033,0.10294117647058823,0.06722689075630252,0.037815126050420166,0.09243697478991597,0.0273109243697479,0.44537815126050423,0.07563025210084033,0.07563025210084033
8,0.022364217252396165,0.03194888178913738,0.051118210862619806,0.03514376996805112,0.02875399361022364,0.038338658146964855,0.05750798722044728,0.5910543130990416,0.14376996805111822
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
