States,1,2,3,4,5,6,7,8,9
1,0.7340720221606648,0.10895660203139428,0.012927054478301015,0.03693444136657433,0.0110803324099723,0.007386888273314866,0.03970452446906741,0.007386888273314866,0.04155124653739612
2,0.1673052362707535,0.48531289910600256,0.08173690932311622,0.02937420178799489,0.05491698595146871,0.01277139208173691,0.07918263090676884,0.019157088122605363,0.070242656449553
3,0.03929273084479371,0.137524557956778,0.49705304518664045,0.03339882121807466,0.06286836935166994,0.04911591355599214,0.07858546168958742,0.03143418467583497,0.07072691552062868
4,0.10696517412935323,0.05970149253731343,0.03980099502487562,0.5920398009950248,0.017412935323383085,0.06965174129353234,0.05472636815920398,0.012437810945273632,0.0472636815920398
5,0.017167381974248927,0.07939914163090128,0.06437768240343347,0.02145922746781116,0.5686695278969958,0.05150214592274678,0.0944206008583691,0.027896995708154508,0.07510729613733906
6,0.015197568389057751,0.0547112462006079,0.0729483282674772,0.0851063829787234,0.0911854103343465,0.5015197568389058,0.08206686930091185,0.057750759878419454,0.03951367781155015
7,0.08152173913043478,0.14855072463768115,0.06340579710144928,0.03804347826086957,0.08514492753623189,0.021739130434782608,0.4673913043478261,0.03804347826086957,0.05615942028985507
8,0.030303030303030304,0.030303030303030304,0.026515151515151516,0.026515151515151516,0.045454545454545456,0.07196969696969698,0.041666666666666664,0.5795454545454546,0.14772727272727273
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
