States,1,2,3,4,5,6,7,8,9
1,0.7151515151515152,0.11955922865013774,0.012672176308539946,0.0440771349862259,0.012121212121212121,0.006060606060606061,0.0418732782369146,0.008264462809917356,0.04022038567493113
2,0.14901387874360847,0.48575602629656683,0.08327246165084003,0.03433162892622352,0.045288531775018265,0.015339663988312637,0.08765522279035792,0.016070124178232285,0.08327246165084003
3,0.038135593220338986,0.125,0.4872881355932203,0.04025423728813559,0.05508474576271186,0.05614406779661017,0.0826271186440678,0.036016949152542374,0.07944915254237288
4,0.115527950310559,0.05217391304347826,0.040993788819875775,0.5813664596273292,0.016149068322981366,0.07577639751552795,0.055900621118012424,0.018633540372670808,0.043478260869565216
5,0.017456359102244388,0.07855361596009976,0.07231920199501247,0.02119700748129676,0.559850374064838,0.04488778054862843,0.09226932668329177,0.03740648379052369,0.07605985037406483
6,0.022388059701492536,0.058208955223880594,0.07611940298507462,0.0791044776119403,0.07462686567164178,0.5164179104477612,0.058208955223880594,0.05522388059701493,0.05970149253731343
7,0.07879377431906615,0.12743190661478598,0.0651750972762646,0.037937743190661476,0.08852140077821012,0.024319066147859923,0.4571984435797665,0.05544747081712062,0.0651750972762646
8,0.025996533795493933,0.03119584055459272,0.03986135181975736,0.03119584055459272,0.036395147313691506,0.053726169844020795,0.05025996533795494,0.58578856152513,0.14558058925476602
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
